timestamp,fixed_col,username,tweet,hour,minute,tweet_length,word_count,mention_count,url_count,hac_cluster_tentative
Thu Jun 18 20:38:04 PDT 2009,NO_QUERY,AyemMahyo,back to reality..should've kip n mind stress/mind-boggler free world isn't for me  loud music on thanks to @rxtheride for a great playlist,20,38,138,27,1,0,2
Wed Jun 03 02:20:32 PDT 2009,NO_QUERY,detrick,@exoticmaya such a sweet heart..but ur not following me ,2,20,56,10,1,0,2
Sun May 17 06:57:14 PDT 2009,NO_QUERY,sheyPH,browsing David Archuleta's music vids ,6,57,38,6,0,0,1
Thu Jun 18 22:18:15 PDT 2009,NO_QUERY,Natalierose922,roche 10-3 then last day at base 3-6. dont know how i feel about it ending. ill kinda miss those rugrats ,22,18,105,23,0,0,1
Sun Jun 07 01:02:28 PDT 2009,NO_QUERY,Maria_143,YES! No school this week! ... Boo  because we might be quarantined for the H1N1 Virus ,1,2,86,15,0,0,1
Fri Jun 19 11:54:38 PDT 2009,NO_QUERY,Lady12s,"@mimi_intheworld LOL I remember trying to find guacamole ingredients in London! I could only find cheesy tortilla chips, ick! ",11,54,126,19,1,0,2
Thu May 28 21:14:03 PDT 2009,NO_QUERY,RachellehcaR,I am a sick sick fuck. I ate a whole can of beans that I melted 4 slices of provolone on top. Now I am am wondering why I feel sick. ,21,14,133,31,0,0,1
Sun Jun 07 18:00:31 PDT 2009,NO_QUERY,MsWutdatiz,come on orlandooooooooooooooo!!!!! my sissy ( @msbellabee ) left me she back at scotts she cant go unless im down there ,18,0,120,19,1,0,2
Tue Jun 16 10:07:08 PDT 2009,NO_QUERY,Pardodo,I lost domo's armband  (and its freaken hot at grad practice T.T),10,7,65,14,0,0,1
Tue Jun 16 19:43:09 PDT 2009,NO_QUERY,bellanicola,@UniqueMakis we were going to but things got all moved around ,19,43,62,11,1,0,2
Sun May 31 01:59:58 PDT 2009,NO_QUERY,nikan,I have a terrible hangover ,1,59,27,5,0,0,1
Sat May 30 23:06:20 PDT 2009,NO_QUERY,debbier93,@nkotbgal21 I guess. I don't know how else to fix it. ,23,6,54,12,1,0,2
Sun Apr 19 08:00:04 PDT 2009,NO_QUERY,biazinhahitz,@tommcfly you're not...you're just a sensitive guy...that's nice  xx,8,0,68,14,1,0,2
Mon Apr 20 02:38:17 PDT 2009,NO_QUERY,cali3d,@AlexK Yeah I am gonna try that ,2,38,32,7,1,0,2
Sun May 31 15:46:56 PDT 2009,NO_QUERY,kriskrucial,@sonnymacworld i been missin out on ur shows  ima be watching for sure monday!!,15,46,79,14,1,0,2
Fri Jun 19 18:10:30 PDT 2009,NO_QUERY,xXxXxXx_J,Tornado warning at my place bye bye &quot;year 1&quot; ,18,10,55,11,0,0,1
Thu May 21 23:54:09 PDT 2009,NO_QUERY,xchloeiscoolx,sitting in the house waiting for this day to end!  ,23,54,51,10,0,0,1
Thu Jun 25 06:18:51 PDT 2009,NO_QUERY,mdemanatee,Mom just came to me w/ another ruined (at least torn) sweater. What the heck is happening to them in the wash?! I love my sweaters ,6,18,131,26,0,0,1
Sun Jun 07 12:46:50 PDT 2009,NO_QUERY,Kaylias,All psyched for the Lakers game tonight! But the fact that it'll only be on TV early in the morning here = a slam flunk for me! ,12,46,128,27,0,0,1
Wed Jun 03 08:50:28 PDT 2009,NO_QUERY,Stomp_,David Eddings died?! ,8,50,21,3,0,0,1
Mon May 18 05:37:10 PDT 2009,NO_QUERY,LovelyLatina122,bout to head to work ,5,37,21,5,0,0,1
Sun May 03 07:04:53 PDT 2009,NO_QUERY,natasharamsey,@DanielleRicks it was great to meet you at @cyntjemusic show yesterday! Thx re: video: ahhhh good times ,7,4,104,17,2,0,0
Tue Jun 23 17:07:49 PDT 2009,NO_QUERY,Shontelle_Layne,@megspptc hey yooooo! I'm having a blast. Almos over tho  u good?,17,7,65,13,1,0,2
Sat Jun 20 15:43:24 PDT 2009,NO_QUERY,archangelmaggie,"@nutterbutternik ahhhh osrry idt i can go  i REALLY need this studying time lol! soon though, some other time!",15,43,110,19,1,0,2
Sat Apr 18 15:04:38 PDT 2009,NO_QUERY,megsmitley,"growing weary of this mystery cold; has turned into chesty cough now, but not really coming on; don't get it ",15,4,109,21,0,0,1
Thu May 21 23:40:21 PDT 2009,NO_QUERY,lonemat,"@thisisbree sit up for a while, and take some indigestion tablets if you've got them. ",23,40,86,16,1,0,2
Fri Jun 05 10:20:13 PDT 2009,NO_QUERY,davidryanmusic,TRAFFIC . I should have left an extra 20 minutes earlllllllllierrr ,10,20,67,10,0,0,1
Mon May 18 05:28:49 PDT 2009,NO_QUERY,DemiCO90,"I really should be revising, can't find motivation anywhere ",5,28,60,10,0,0,1
Thu Jun 18 22:24:09 PDT 2009,NO_QUERY,BentHalo63,"@AquaRuby Yummy looking, but I've never seen them in the grocery stores here  I'll have to look better next time I go shopping. Thanks!",22,24,135,26,1,0,2
Sat Jun 06 02:27:45 PDT 2009,NO_QUERY,babesaur,drove home from heights because she felt like barfing alllll over the place  siickk belly.,2,27,90,15,0,0,1
Mon May 18 04:44:50 PDT 2009,NO_QUERY,sarahmcourtney,Obama meets with Israeli PM Benjamin Netanyahu today. I think Netanyahu is my favorite Prime Minister b/c Netanyahu is really fun to say ,4,44,137,24,0,0,1
Tue Jun 23 16:18:47 PDT 2009,NO_QUERY,LuvMyGurlz,I want to go to the dentist .. I cant stand it anymore .. Just another thing to make me hate my self and i dont need another reason ,16,18,132,27,0,0,1
Sat Jun 06 13:13:36 PDT 2009,NO_QUERY,CiakyAAR,"it's raining,,ggrrr..storming right now  better to turn off this pc..b back home in 4 hours..have a wonderful day!! hugs &amp; kisses",13,13,133,26,0,0,1
Thu Jun 18 13:06:43 PDT 2009,NO_QUERY,candisugarcube,I've lost my mental-mojo  the wierd has gone away...,13,6,52,11,0,0,1
Tue Jun 23 17:50:14 PDT 2009,NO_QUERY,devlish_smile,Hottest grad ceremony ever. Literally 30+ degrees and humid inside. ,17,50,68,10,0,0,1
Sat Jun 06 14:47:40 PDT 2009,NO_QUERY,LauraDunne,@emmacoakley ehem and me  haha wat an adventure ! tank god for nice cheerful tesco men even if dey do chat u up haaaa,14,47,117,23,1,0,2
Sat Jun 06 09:44:53 PDT 2009,NO_QUERY,lovehasnologic,"@joshhonn oh man, does that mean no josh at the party tonight. ",9,44,63,12,1,0,2
Mon May 18 04:08:11 PDT 2009,NO_QUERY,nakedtile,"@Sabbio Ooooh, happy birthday to her!!! ",4,8,40,6,1,0,2
Sat May 30 07:44:38 PDT 2009,NO_QUERY,anguslau,@suyuen hmm.. not sure if i know how to fill out a ticket.  i'm a complete n00b,7,44,79,18,1,0,2
Thu May 28 22:41:08 PDT 2009,NO_QUERY,melike,Mom said no to the doves. Coworker is going to let them loose. Aaahhh!  I want them! I even have a picture of them on my cellphone.,22,41,131,27,0,0,1
Sun Apr 19 02:38:02 PDT 2009,NO_QUERY,xohtisdale,BUY GUILTY PLEASURE!BUUUUY IT!IT IS THE BEST ALBUM I CANï¿½T WAIT ANYMORE!!!AND WE GERMAN FANS ET IT EARLIER  YAAAAAAY!,2,38,119,23,0,0,1
Sun Jun 07 13:46:00 PDT 2009,NO_QUERY,Whisper63,@DanielFielding Ye I heard summet about that...be a shame if it happened ,13,46,73,13,1,0,2
Sat Jun 20 11:58:38 PDT 2009,NO_QUERY,youarenotsavyeh,@DILLAWHN we grew apart too ,11,58,28,5,1,0,2
Tue May 26 21:46:52 PDT 2009,NO_QUERY,4ng3l85,All my love goes out to Mike Tyson on the loss of his 4yr daughter ,21,46,67,15,0,0,1
Wed Jun 17 06:17:19 PDT 2009,NO_QUERY,ohmigosh_dusti,@markhoppus a broken AC  but tickets to the show in sept! can't wait! &lt;3,6,17,75,16,1,0,2
Thu Jun 25 05:59:10 PDT 2009,NO_QUERY,movewithme,@supjoya And I thought I had it bad. That's horrible. ,5,59,54,11,1,0,2
Sat May 30 20:25:15 PDT 2009,NO_QUERY,Regizide,I wish i could play WoW ,20,25,24,6,0,0,1
Mon Jun 22 17:14:37 PDT 2009,NO_QUERY,mattbittman,"Power to the people, or lack thereof. Literally ",17,14,48,8,0,0,1
Mon Jun 01 06:53:39 PDT 2009,NO_QUERY,ChrisSayburn,"So SO gutted... I can't find a talk I gave on the Tabernacle a while back, I need it for this Saturday ",6,53,103,23,0,0,1
Tue Apr 07 03:01:56 PDT 2009,NO_QUERY,RebelSean,@davidtaraso I'm stuck on Chapter 3 Incineration Destination. ,3,1,62,9,1,0,2
Sat Apr 18 13:53:49 PDT 2009,NO_QUERY,Mmimii,@mileycyrus Ahh.. Now I'm sad because I was there just 2 days ago ,13,53,66,14,1,0,2
Mon Apr 20 01:12:24 PDT 2009,NO_QUERY,nullvariable,@BenTortora yeah this box is hard wired so no worries with that. I'm too cheap for OSX ,1,12,87,18,1,0,2
Sun May 31 14:53:09 PDT 2009,NO_QUERY,itsmeMarjorie,@One_Call im sick and trying to get better. ,14,53,44,8,1,0,2
Tue Jun 16 00:41:23 PDT 2009,NO_QUERY,cos_shining,call Clover ) well. we talked about s.o we don't like. and talk about when can i visit her? i really miss my her  my bff =(,0,41,123,27,0,0,1
Sun May 10 03:42:14 PDT 2009,NO_QUERY,PurpleTriangle,"Happy Mothers Day to all that are, all that are trying, and all that haven't nailed their teenagers to a tree ",3,42,110,22,0,0,1
Wed Jun 03 06:24:08 PDT 2009,NO_QUERY,xjayzx,@XxHollyJoannexX ohhh holly how did u do that what did u do??lol ,6,24,65,13,1,0,2
Sun May 10 04:33:02 PDT 2009,NO_QUERY,lazulus,"@jayest No! That really really sucks especially as you were looking forward to a quiet, do-nothing weekend. ",4,33,108,18,1,0,2
Fri May 22 01:59:18 PDT 2009,NO_QUERY,CyberEmma,@LesleySmith Completely understandable! Does she come if you rattle a biscuit box or call &amp; reward? Handy for peace of mind ,1,59,128,21,1,0,2
Fri May 29 16:26:45 PDT 2009,NO_QUERY,KJM2013,working until10 ,16,26,16,2,0,0,1
Mon May 18 00:12:22 PDT 2009,NO_QUERY,moodyquesadilla,had an amazing day.  Good night to all!,0,12,39,8,0,0,1
Sat Jun 20 12:15:50 PDT 2009,NO_QUERY,tyranasaurusbex,I feel horrid!  being ill sucks! I've slept for like8726462 hours ahhhhhh,12,15,73,13,0,0,1
Sat May 30 01:47:49 PDT 2009,NO_QUERY,huseyinthebrain,i miss my old keyboard  ...but i love my new keyboard more [ ! ],1,47,64,12,0,0,1
Tue Jun 16 09:42:59 PDT 2009,NO_QUERY,HaleyPeace9,My daddy is leaving 4 wisconson 4 2weeks 2day ,9,42,46,9,0,0,1
Fri May 22 01:31:09 PDT 2009,NO_QUERY,timothychung,I am tempted to write a Wikipedia entry on myself on Friday afternoon. ,1,31,71,13,0,0,1
Fri May 22 06:16:55 PDT 2009,NO_QUERY,ChelleMurphy,Cast off...can't walk good though. No pub tonight ,6,16,50,10,0,0,1
Wed Jun 17 02:14:01 PDT 2009,NO_QUERY,GoldCoastGirl,@Wavness not my tv. it's the tv at the accommodation. thus i'm stuck w/whatever is here  ah well...,2,14,99,21,1,0,2
Sat Jun 20 21:03:56 PDT 2009,NO_QUERY,Johanna_Bowie,well thats is for me.  leg hurts   night every1,21,3,47,9,0,0,1
Sun May 17 11:55:58 PDT 2009,NO_QUERY,Ostara666,"@trent_reznor Happy, happy Birthday! ",11,55,37,4,1,0,2
Sun May 10 06:21:37 PDT 2009,NO_QUERY,Ekipstonmai,"@FaveColourPink nope, just some housework  that and trying to stop the twins destroying the place behind me",6,21,107,17,1,0,2
Sun May 10 04:37:32 PDT 2009,NO_QUERY,EmilyCShaw,@stop_poking_me I hate you ,4,37,27,4,1,0,2
Mon Jun 22 13:23:22 PDT 2009,NO_QUERY,mollyanne1,@livingfearless lol no kidding I entered for the FMC show in Chi but I've got my two cousins with me so I probably couldn't do it ,13,23,130,28,1,0,2
Sat May 30 20:24:47 PDT 2009,NO_QUERY,carlabradley89,"is  , fucked, and in emotional/physical pain.",20,24,45,7,0,0,1
Fri Jun 19 19:36:29 PDT 2009,NO_QUERY,nickjonass, hate my liiiiiiiife,19,36,20,3,0,0,1
Sun May 31 11:33:28 PDT 2009,NO_QUERY,gabrielpa,Thinks he has the flu  #fb,11,33,26,6,0,0,1
Sat Jun 20 07:30:49 PDT 2009,NO_QUERY,Rockwell7,@topcatdisco wish we cud go but no babysitter ,7,30,46,8,1,0,2
Sun Jun 07 12:03:50 PDT 2009,NO_QUERY,0ssi,cant believe it ,12,3,16,3,0,0,1
Mon Jun 01 09:18:49 PDT 2009,NO_QUERY,VFCismylife,my school like to torture me ,9,18,29,6,0,0,1
Thu Jun 18 03:38:09 PDT 2009,NO_QUERY,onecup,The first early morning thunderstorm and it has to start 10 minutes before I wake up. GRR!!!! I love sleeping when it's storming ,3,38,129,24,0,0,1
Thu May 21 23:34:33 PDT 2009,NO_QUERY,acroplex,@BuySellDomains Thanks  and TGIF !,23,34,34,4,1,0,2
Fri May 29 02:44:34 PDT 2009,NO_QUERY,methodphoto,@gellyfish ,2,44,11,1,1,0,2
Sat Apr 18 15:14:52 PDT 2009,NO_QUERY,PembrokeDave,@okesanne Hiya  Naw - I'm not Dave Lamb from CDWM - but *he* does get asked if he's PembrokeDave quite often!,15,14,109,21,1,0,2
Fri May 22 06:27:08 PDT 2009,NO_QUERY,jamesmkeith,"@parisianatheart: yeah, it's a star wars-themed gabba fest. fast n noisy ",6,27,73,13,1,0,2
Mon Jun 15 05:01:43 PDT 2009,NO_QUERY,webicero,10123 website directory submissons to approve today. Not exactly fun ,5,1,69,10,0,0,1
Sun Jun 21 04:15:38 PDT 2009,NO_QUERY,KammFlower,@xxxEmmaJanexxx Oh no  What happened?,4,15,37,5,1,0,2
Mon Jun 15 11:56:03 PDT 2009,NO_QUERY,ericaguillaume,Why is the hospital waiting room packed at 3 in the afternoon? I probably should have eaten before checking myself in ,11,56,118,21,0,0,1
Thu May 28 20:42:06 PDT 2009,NO_QUERY,ciaobella50,@Jemfyr Sounds so fun..........  I want your weekend!...........  ,20,42,66,8,1,0,2
Sun May 17 05:41:21 PDT 2009,NO_QUERY,kayce_m,"@pamis_lmd lmao, i made the mistake of watching the norwegian eurovision winner again this a.m. and now the song is stuck in my head. ",5,41,134,25,1,0,2
Mon Jun 01 20:38:52 PDT 2009,NO_QUERY,DesireePernasel,@Destini41 where do you think the otalia storyline is going? It looks grim according to that last couple episodes ,20,38,114,19,1,0,2
Wed Jun 17 05:57:38 PDT 2009,NO_QUERY,oldbie,NC State Legislature wants to tax affiliate income. Bye bye Amazon Affiliate beer money. ,5,57,89,14,0,0,1
Sat May 30 06:24:02 PDT 2009,NO_QUERY,robtuc,Totally overcooked my boiled eggs and soldiers... my yokes just crumbled when I stuck my burnt toast in ,6,24,104,18,0,0,1
Tue Apr 07 00:38:19 PDT 2009,NO_QUERY,Ehnbomskan,@hanseric You can call me Faith. ,0,38,33,6,1,0,2
Mon May 18 02:22:00 PDT 2009,NO_QUERY,empee02,got back from the dentist. twitter time! ,2,22,41,7,0,0,1
Sun May 31 17:19:51 PDT 2009,NO_QUERY,lyssajanae,To get through the days I'm going to have to start drinking coffee ,17,19,67,14,0,0,1
Thu Jun 18 13:49:49 PDT 2009,NO_QUERY,NiallRooney,not happy at all  wants to cry i hate people who are mean to me,13,49,63,15,0,0,1
Sat Apr 18 09:57:12 PDT 2009,NO_QUERY,mayawesome,"@MussoMitchel Demanded LONDON &lt;3 Hope you can come, haha ",9,57,60,10,1,0,2
Wed Jun 03 06:30:10 PDT 2009,NO_QUERY,wishingmachine,"shower, breakfast, bank, making hair appt, babysitting, and NOT going to lunch with amelia ",6,30,91,14,0,0,1
Sun May 10 04:37:48 PDT 2009,NO_QUERY,ivayanev,"made a model for tomorrow, now it is time to edit some old maps! ",4,37,65,14,0,0,1
Fri May 22 00:34:38 PDT 2009,NO_QUERY,Abeeliever,"@ZEROGreenhouse Kids are in bed, fast asleep, recuperating from the wrath of mommy, LOL, they are good and sweet (i didn't tie 'em up) ",0,34,135,25,1,0,2
Mon Jun 01 00:36:24 PDT 2009,NO_QUERY,Batgirlbabs,Insomnia is not fun ,0,36,20,4,0,0,1
Fri Jun 19 18:51:58 PDT 2009,NO_QUERY,tierneymiller,@christinemdore cique terre!!! Best place ever!! Have a blast! p.s. I broke the only twitter rule  but stay safe and have fun!! love you!,18,51,137,25,1,0,2
Tue Jun 23 10:14:49 PDT 2009,NO_QUERY,SheriY,No more Twinkie purses @nataliewitcher  bummer,10,14,46,6,1,0,2
Sat Jun 06 10:54:17 PDT 2009,NO_QUERY,MichelleBlakey,#Air France my heart just breaks for those families  2 bodies found,10,54,67,12,0,0,1
Sun Jun 21 08:50:45 PDT 2009,NO_QUERY,ddukeunc12,@caraaaaaa aw why  and nick jonas &lt;3,8,50,39,8,1,0,2
Sat Apr 18 23:02:20 PDT 2009,NO_QUERY,joshgard,@tsutara You're using an iPhone!!!  Yay!  And what @RandiLee183 send you?!?,23,2,75,12,2,0,0
Mon May 04 03:31:08 PDT 2009,NO_QUERY,ronaldz,everything's so slow. i miss you so. ,3,31,37,8,0,0,1
Fri Jun 19 05:52:46 PDT 2009,NO_QUERY,Alex_Ball,i have no-one in my booth -   please come and see me in the ask the experts area TechNet stand #technetvconf,5,52,108,21,0,0,1
Thu Jun 04 11:27:05 PDT 2009,NO_QUERY,CoachPautsch,my ipod is on the fritz ,11,27,24,6,0,0,1
Mon Jun 15 06:40:33 PDT 2009,NO_QUERY,KimDMcDonald,Time to take a shower and head to work now ,6,40,43,10,0,0,1
Mon Jun 22 11:40:16 PDT 2009,NO_QUERY,Brvesfan,Is going to repack for New York again!!!  ,11,40,42,8,0,0,1
Mon May 18 00:08:53 PDT 2009,NO_QUERY,kineticturtle,@theNJW an Autoharp! I play one in All My Pretty Ones. ,0,8,55,11,1,0,2
Sat May 30 12:43:45 PDT 2009,NO_QUERY,Wevah,"@lettermark No.  5 seconds in, no dice.",12,43,39,7,1,0,2
Tue Apr 07 05:39:35 PDT 2009,NO_QUERY,feriel_irwin,@TomFelton love the pancake. It looks yummy! Pity you can't email food  I'm ready for a late night snack about now...,5,39,117,23,1,0,2
Wed Jun 24 21:21:59 PDT 2009,NO_QUERY,lexivh,my poor little car is deader than a damn doornail ,21,21,50,10,0,0,1
Wed Jun 17 02:52:00 PDT 2009,NO_QUERY,SnapItOut,Gaaah  So annoyed I can't go to West End Live   ,2,52,48,11,0,0,1
Fri Jun 05 19:50:07 PDT 2009,NO_QUERY,jenniferlynn129,"in bed, not feeling good ",19,50,25,5,0,0,1
Fri May 22 02:04:26 PDT 2009,NO_QUERY,posephoto,Is there any ground colder and more miserable than the Carlisle Grounds in Bray! ,2,4,81,14,0,0,1
Fri May 22 01:15:17 PDT 2009,NO_QUERY,paulalobos,"Feeling pretty good!  Going to my friends wedding today, Terese and Ronny! ",1,15,75,12,0,0,1
Tue Jun 02 07:15:42 PDT 2009,NO_QUERY,deniiix3,i must learn for school ............  school sucks ..,7,15,53,7,0,0,1
Mon May 04 00:00:01 PDT 2009,NO_QUERY,mittfh,Onto Monday and the party's starting to break up - many will be back at work tomorrow ,0,0,86,17,0,0,1
Mon Jun 15 00:04:56 PDT 2009,NO_QUERY,NancyPresley,i dont know what i am going to do. ,0,4,35,9,0,0,1
Tue Apr 21 01:15:27 PDT 2009,NO_QUERY,MCNutters,"@macNC40 i just think your too pretty for that.  black is cool, i rarely wear it though.",1,15,88,17,1,0,2
Mon Jun 01 15:28:41 PDT 2009,NO_QUERY,MLWootton15,"Okay, all better! The hyper streak left  Or will it come back? Who knows? ",15,28,74,14,0,0,1
Tue Apr 21 01:14:27 PDT 2009,NO_QUERY,Tom_Buckley,"In college, left my Blackberry at home, I feel lost without it   ",1,14,65,12,0,0,1
Sun Apr 19 03:04:38 PDT 2009,NO_QUERY,georgeharito,"Grrr can't center a div in Safari for some reason. Using width: 50em, margin: 0 auto;, works fine in FF but aligns left in Safari ",3,4,130,26,0,0,1
Sun May 03 08:56:38 PDT 2009,NO_QUERY,ParisHeather,Found a &quot;Euro Store&quot; in the bottom of the 13th the other day (89 rue Patay): everything for ï¿½1. Lots 'o junk. And pom-poms! All colors! ,8,56,148,30,0,0,1
Wed Jun 17 22:14:18 PDT 2009,NO_QUERY,maxinedemian,@philken7   Ok I won't buy a smiling frog (for myself)maybe my nephew would want one. hahaha j/k ...Sgt Frog. htt?  I'm dumb and confused ,22,14,138,28,1,0,2
Thu May 14 02:11:22 PDT 2009,NO_QUERY,brucehoult,"@amiemccarron how I know is by looking directly at your timeline, not mine. As I have to do for all my fav peeps now ",2,11,117,24,1,0,2
Tue Jun 16 18:43:39 PDT 2009,NO_QUERY,sumayapimpsyou,FB sucks ,18,43,9,2,0,0,1
Fri Jun 19 14:01:03 PDT 2009,NO_QUERY,Oli4K,Stipt 23:00 en ik zie de volgende mededeling: &quot;YouTube is down for maintenance and will be back shortly&quot; ,14,1,115,21,0,0,1
Sun Jun 07 09:42:44 PDT 2009,NO_QUERY,TheStarr,@DBESS340 LOL LOL LOL u right that's not cool ,9,42,46,10,1,0,2
Fri May 22 05:20:30 PDT 2009,NO_QUERY,snookfisherman,@swinging_ Good morning to you ,5,20,31,5,1,0,2
Fri Jun 19 18:01:33 PDT 2009,NO_QUERY,ShchkAnta,Good morning! I still havent been sleeping well. I woke up at 8 plus. Ughhhhhhh ,18,1,80,15,0,0,1
Fri Jun 19 18:23:17 PDT 2009,NO_QUERY,savannahperkins,ew looking so gross at the fair haha  text me if youre here!,18,23,60,13,0,0,1
Mon Jun 01 13:29:52 PDT 2009,NO_QUERY,Lucy0rLulu,The sun is bright but I have to go college to even tho exams are done ,13,29,70,16,0,0,1
Fri May 29 08:58:56 PDT 2009,NO_QUERY,shawnwrites,@MattTerry You can't make it down to NYC at all when I'm there huh? ,8,58,68,16,1,0,2
Thu Jun 18 11:27:57 PDT 2009,NO_QUERY,I_am_MrRebutle,Its not even 12 yet and my mid day groggyness is aleady kickin in ... ,11,27,70,14,0,0,1
Sat Jun 06 01:31:27 PDT 2009,NO_QUERY,benz87,@seanpaull I'll go for 3-1 England...looking like rain in SMolton but not started yet...has in Barnstaple by sound of it though ,1,31,128,25,1,0,2
Mon Apr 20 07:18:39 PDT 2009,NO_QUERY,ecyona,studying for a test at 230 and then onto statistics ,7,18,52,10,0,0,1
Sun May 31 13:30:40 PDT 2009,NO_QUERY,Towelbear,I'm trying to work out what this twitter is all about and am just getting more and more confused. ,13,30,98,20,0,0,1
Fri Jun 05 11:08:28 PDT 2009,NO_QUERY,snobahr,"@reikun We don't have a good Indian place nearby, and the place I used to get kick-ass chicken vindaloo in Century City went away. ",11,8,131,26,1,0,2
Sun May 17 11:47:34 PDT 2009,NO_QUERY,julietheartist1,@steaknightmag it is very much so ,11,47,34,6,1,0,2
